16,243,5.0,1399939200
16,244,5.0,1399939200
16,245,5.0,1399939200
16,246,5.0,1399939200
16,247,5.0,1401321600
16,248,5.0,1401321600
16,249,5.0,1401321600
16,250,5.0,1401321600
16,251,5.0,1401321600
16,252,5.0,1401321600
17,258,5.0,1379808000
17,259,2.0,1379808000
17,260,2.0,1379808000
17,261,3.0,1379808000
17,55,3.0,1379808000
17,262,2.0,1383696000
17,218,3.0,1383696000
17,112,5.0,1385164800
18,265,4.0,1368316800
18,266,3.0,1402790400
18,267,4.0,1402876800
18,268,3.0,1403222400
18,269,1.0,1403222400
18,270,1.0,1403222400
18,271,2.0,1403308800
18,272,2.0,1403740800
19,277,4.0,1362009600
19,278,3.0,1364515200
19,279,3.0,1371686400
19,280,3.0,1374364800
19,281,3.0,1376956800
19,282,3.0,1376956800
19,283,3.0,1378252800
19,284,5.0,1379548800
19,80,4.0,1380844800
19,285,4.0,1380844800
19,286,4.0,1380844800
19,287,4.0,1380844800
19,288,5.0,1382140800
19,289,3.0,1382140800
19,290,3.0,1383436800
19,291,3.0,1384819200
20,300,1.0,1388793600
20,301,3.0,1388793600
20,302,5.0,1388793600
20,303,3.0,1388793600
20,304,1.0,1388793600
20,305,3.0,1388880000
20,306,5.0,1388880000
21,311,5.0,1343433600
21,312,1.0,1355270400
21,313,5.0,1355875200
21,314,3.0,1355875200
21,315,2.0,1361145600
21,316,2.0,1362096000
21,317,5.0,1362787200
21,318,4.0,1365984000
21,319,1.0,1366761600
22,324,5.0,1334361600
22,325,5.0,1336435200
22,326,5.0,1336867200
22,327,5.0,1336867200
22,328,4.0,1339027200
22,329,5.0,1339027200
22,26,5.0,1339027200
22,330,5.0,1340928000
22,331,5.0,1340928000
22,332,4.0,1340928000
22,333,5.0,1342137600
22,334,5.0,1343692800
22,335,4.0,1343692800
22,336,5.0,1343692800
22,337,5.0,1359676800
22,338,5.0,1361232000
23,313,5.0,1384300800
23,149,5.0,1392336000
23,344,4.0,1393804800
23,345,5.0,1395878400
23,346,3.0,1398556800
23,106,5.0,1398643200
23,7,5.0,1401235200
24,350,5.0,1386288000
24,351,5.0,1386288000
24,352,5.0,1387756800
24,353,5.0,1388793600
24,354,5.0,1389484800
24,355,5.0,1389657600
24,356,4.0,1389657600
24,357,4.0,1391817600
24,358,5.0,1391817600
24,140,5.0,1391817600
24,359,5.0,1391817600
24,360,5.0,1391817600
24,361,5.0,1391817600
24,362,4.0,1391817600
24,363,4.0,1391817600
24,364,5.0,1391817600
25,373,5.0,1387065600
25,374,5.0,1390867200
25,375,4.0,1390867200
25,376,5.0,1391299200
25,377,2.0,1391990400
25,128,5.0,1392681600
25,378,2.0,1392681600
26,382,4.0,1364601600
26,383,5.0,1365897600
26,384,5.0,1376352000
26,385,3.0,1376352000
26,217,4.0,1385683200
26,386,4.0,1386979200
26,387,4.0,1389139200
27,390,4.0,1387411200
27,391,3.0,1387411200
27,392,4.0,1387411200
27,393,3.0,1393632000
27,394,4.0,1393632000
27,395,3.0,1393632000
27,396,3.0,1393718400
27,397,3.0,1393718400
27,398,2.0,1393718400
27,399,4.0,1393718400
28,405,1.0,1346457600
28,406,5.0,1364688000
28,407,4.0,1365033600
28,408,1.0,1365811200
28,409,5.0,1394064000
28,410,5.0,1394064000
28,411,1.0,1394409600
29,416,2.0,1352073600
29,417,5.0,1353369600
29,418,3.0,1369785600
29,419,4.0,1375488000
29,55,3.0,1375488000
29,420,5.0,1383782400
29,421,3.0,1385078400
29,422,4.0,1385078400
29,423,3.0,1385078400
30,428,4.0,1389398400
30,429,5.0,1389398400
30,430,3.0,1389571200
30,420,5.0,1389571200
30,431,4.0,1389916800
30,432,5.0,1390176000
30,433,5.0,1390348800
30,434,3.0,1390521600
30,435,4.0,1390521600
30,436,2.0,1394755200
30,437,5.0,1394755200
31,443,5.0,1387756800
31,444,5.0,1394150400
31,445,4.0,1394150400
31,446,4.0,1395446400
31,447,3.0,1396828800
31,448,3.0,1396828800
31,449,3.0,1396828800
32,452,5.0,1387584000
32,401,4.0,1394841600
32,106,5.0,1396396800
32,453,3.0,1396569600
32,454,2.0,1397174400
32,16,5.0,1398470400
32,33,5.0,1399939200
33,456,1.0,1335916800
33,457,4.0,1345334400
33,294,2.0,1355616000
33,458,3.0,1355788800
33,459,1.0,1365033600
33,460,2.0,1374710400
33,461,4.0,1374796800
33,462,2.0,1376179200
33,463,3.0,1377302400
33,464,4.0,1378252800
33,465,3.0,1379894400
33,466,2.0,1383004800
33,467,3.0,1385251200
34,472,5.0,1208044800
34,473,4.0,1244505600
34,474,3.0,1250985600
34,475,3.0,1264550400
34,476,4.0,1270425600
34,477,4.0,1341964800
34,478,4.0,1342224000
34,479,1.0,1344988800
35,482,5.0,1377820800
35,483,5.0,1377820800
35,484,5.0,1377820800
35,485,5.0,1377820800
35,486,3.0,1379635200
35,487,5.0,1379635200
35,360,5.0,1379635200
35,488,5.0,1379635200
35,489,5.0,1379635200
36,492,5.0,1340928000
36,493,5.0,1341273600
36,494,5.0,1346371200
36,495,5.0,1357171200
36,496,5.0,1357516800
36,65,5.0,1358726400
36,497,1.0,1380844800
36,498,5.0,1380844800
36,499,5.0,1380844800
36,500,5.0,1380844800
36,501,5.0,1380844800
36,502,5.0,1380844800
36,503,1.0,1380844800
36,504,5.0,1380844800
36,505,5.0,1386028800
36,506,5.0,1386028800
36,507,5.0,1386374400
37,516,5.0,1280361600
37,517,5.0,1300579200
37,518,3.0,1345420800
37,519,5.0,1345680000
37,520,5.0,1349136000
37,521,3.0,1382140800
37,522,5.0,1387065600
38,527,4.0,1367193600
38,528,5.0,1369785600
38,529,5.0,1371081600
38,530,5.0,1372636800
38,531,5.0,1375056000
38,532,5.0,1388361600
38,193,4.0,1395273600
38,533,4.0,1397520000
39,537,4.0,1342742400
39,538,4.0,1343606400
39,539,4.0,1349481600
39,540,4.0,1349913600
39,454,5.0,1350432000
39,541,4.0,1354320000
39,542,4.0,1355097600
40,547,5.0,1340323200
40,548,5.0,1376092800
40,482,5.0,1376092800
40,535,5.0,1390003200
40,527,3.0,1390003200
40,33,5.0,1390003200
40,549,5.0,1391644800
40,393,5.0,1391817600
40,550,5.0,1391817600
41,552,3.0,1395273600
41,553,4.0,1395273600
41,554,5.0,1395273600
41,555,4.0,1395273600
41,556,5.0,1395273600
41,557,5.0,1395273600
41,558,5.0,1395273600
41,559,5.0,1395273600
41,152,2.0,1400716800
42,563,5.0,1356739200
42,258,5.0,1356739200
42,564,5.0,1361923200
42,11,5.0,1361923200
42,565,5.0,1375056000
42,566,5.0,1388275200
42,567,5.0,1388275200
42,568,4.0,1403049600
42,74,5.0,1403049600
43,573,1.0,1382486400
43,574,1.0,1382486400
43,575,3.0,1383782400
43,576,2.0,1386374400
43,577,5.0,1386374400
43,578,2.0,1386374400
43,579,5.0,1386374400
43,580,5.0,1386374400
43,581,5.0,1386374400
43,582,1.0,1386374400
43,583,5.0,1386374400
43,584,2.0,1386374400
43,585,2.0,1386374400
43,586,5.0,1390867200
43,587,5.0,1390867200
43,588,2.0,1390867200
43,589,1.0,1390867200
44,598,3.0,1301184000
44,478,4.0,1341792000
44,599,4.0,1345852800
44,75,4.0,1347580800
44,600,4.0,1348444800
44,166,4.0,1349568000
44,601,4.0,1355788800
44,602,4.0,1358380800
44,603,4.0,1361664000
44,604,4.0,1372896000
44,321,4.0,1376352000
44,481,3.0,1378425600
44,605,4.0,1380153600
44,606,4.0,1384128000
44,607,4.0,1386633600
44,608,4.0,1390435200
44,609,4.0,1392249600
44,610,4.0,1392508800
44,611,4.0,1396656000
44,612,4.0,1397779200
44,613,4.0,1398124800
44,614,4.0,1399939200
44,615,4.0,1400284800
44,616,4.0,1400371200
44,617,4.0,1400457600
45,628,5.0,1010880000
45,629,5.0,1078531200
45,630,5.0,1078876800
45,631,5.0,1154908800
45,632,5.0,1172966400
45,633,5.0,1178841600
45,634,5.0,1207267200
45,635,5.0,1229040000
45,636,5.0,1232064000
45,637,5.0,1237248000
45,638,5.0,1260576000
46,644,5.0,1390262400
46,645,5.0,1390348800
46,646,5.0,1390348800
46,647,5.0,1394668800
46,648,5.0,1395273600
46,649,5.0,1396742400
46,148,5.0,1399593600
47,654,2.0,1390867200
47,152,5.0,1390867200
47,655,4.0,1391990400
47,656,3.0,1391990400
47,657,5.0,1391990400
47,658,4.0,1391990400
47,51,4.0,1391990400
47,289,4.0,1393372800
47,151,3.0,1394064000
47,282,4.0,1394755200
47,281,4.0,1395446400
48,662,4.0,1375574400
48,663,5.0,1378166400
48,664,4.0,1378166400
48,665,4.0,1382572800
48,45,4.0,1386633600
48,666,3.0,1386633600
48,667,3.0,1386633600
49,407,5.0,1368748800
49,671,5.0,1380758400
49,418,5.0,1381104000
49,424,5.0,1385164800
49,423,4.0,1386460800
49,672,2.0,1386460800
49,673,5.0,1387584000
49,674,5.0,1387843200
49,675,5.0,1387843200
49,676,1.0,1388534400
49,420,1.0,1390953600
49,677,2.0,1390953600
49,678,2.0,1390953600
49,679,5.0,1390953600
49,400,4.0,1392163200
49,321,3.0,1394755200
49,680,5.0,1394755200
49,681,1.0,1398729600
50,689,5.0,1275868800
50,690,4.0,1295654400
50,691,1.0,1312675200
50,153,3.0,1327190400
50,692,2.0,1333843200
50,693,3.0,1334016000
50,694,3.0,1349481600
50,695,3.0,1362873600
50,696,5.0,1362873600
50,697,4.0,1362873600
50,698,3.0,1365897600
51,704,3.0,1250294400
51,689,3.0,1258588800
51,705,3.0,1258675200
51,706,3.0,1261958400
51,707,4.0,1271203200
51,708,5.0,1273017600
51,709,4.0,1273017600
51,710,3.0,1319068800
51,89,3.0,1320883200
51,711,3.0,1324512000
52,717,1.0,1333497600
52,718,4.0,1334188800
52,719,3.0,1348185600
52,720,3.0,1348185600
52,721,4.0,1353196800
52,722,3.0,1372550400
52,723,1.0,1375056000
53,728,5.0,1349568000
53,729,5.0,1358467200
53,730,5.0,1363737600
53,731,5.0,1371686400
53,732,5.0,1375574400
53,141,5.0,1380412800
53,218,5.0,1390435200
53,672,5.0,1390435200
54,737,3.0,1377561600
54,738,4.0,1377561600
54,739,4.0,1377561600
54,740,3.0,1377907200
54,741,4.0,1377907200
54,742,4.0,1377907200
54,743,4.0,1377907200
54,744,3.0,1377993600
54,745,4.0,1377993600
54,746,4.0,1377993600
54,747,4.0,1383436800
54,748,4.0,1385942400
54,749,3.0,1391904000
54,750,4.0,1391904000
54,751,4.0,1393027200
54,752,4.0,1393113600
54,753,4.0,1396742400
55,762,5.0,1251590400
55,763,2.0,1288656000
55,764,1.0,1288656000
55,765,4.0,1288656000
55,766,2.0,1288742400
55,767,1.0,1288742400
55,768,3.0,1288742400
55,769,3.0,1289001600
55,770,1.0,1289001600
55,771,1.0,1291939200
55,772,4.0,1298764800
55,773,1.0,1300665600
55,774,4.0,1300838400
55,775,2.0,1301097600
55,776,1.0,1301616000
55,777,4.0,1302134400
55,778,3.0,1302480000
55,779,2.0,1302480000
56,787,5.0,1355184000
56,361,5.0,1357171200
56,537,5.0,1357171200
56,788,5.0,1357171200
56,789,5.0,1364256000
56,790,5.0,1364256000
56,791,5.0,1364256000
57,794,5.0,1371513600
57,795,5.0,1371513600
57,796,5.0,1371513600
57,104,5.0,1371513600
57,797,5.0,1371513600
57,798,5.0,1371513600
57,799,5.0,1371513600
57,800,5.0,1371513600
57,801,5.0,1371513600
57,802,5.0,1371513600
58,153,5.0,1343433600
58,808,4.0,1360454400
58,809,4.0,1369785600
58,810,1.0,1369785600
58,692,2.0,1370563200
58,811,3.0,1380412800
58,812,3.0,1386979200
59,657,5.0,1392681600
59,483,5.0,1394064000
59,816,4.0,1394755200
59,484,5.0,1395532800
59,817,5.0,1398988800
59,818,5.0,1398988800
59,819,5.0,1398988800
59,820,5.0,1401148800
60,824,5.0,1389398400
60,825,5.0,1390176000
60,826,5.0,1405728000
60,461,5.0,1405728000
60,827,5.0,1405728000
60,106,5.0,1405728000
60,828,3.0,1405728000
60,829,5.0,1405728000
60,192,5.0,1405728000
60,67,5.0,1405728000
61,833,4.0,1371945600
61,834,3.0,1372204800
61,261,4.0,1372204800
61,419,4.0,1372204800
61,835,5.0,1378252800
61,836,5.0,1381622400
61,837,5.0,1381622400
62,217,1.0,1367366400
62,841,5.0,1369872000
62,113,5.0,1376352000
62,264,5.0,1380412800
62,842,5.0,1385942400
62,843,5.0,1385942400
62,844,5.0,1385942400
62,20,5.0,1385942400
63,846,4.0,1370736000
63,847,2.0,1380844800
63,848,3.0,1380844800
63,849,3.0,1383436800
63,850,5.0,1383436800
63,851,4.0,1404000000
63,852,4.0,1404000000
64,857,5.0,1361664000
64,326,5.0,1365638400
64,858,5.0,1369094400
64,859,5.0,1369094400
64,860,5.0,1369094400
64,861,5.0,1370476800
64,325,5.0,1373241600
65,865,5.0,1339113600
65,866,5.0,1342224000
65,867,5.0,1347148800
65,868,4.0,1353888000
65,869,5.0,1353888000
65,870,5.0,1358726400
65,871,4.0,1358726400
65,872,5.0,1360368000
65,873,5.0,1388707200
66,71,4.0,1376956800
66,878,5.0,1378425600
66,879,5.0,1378425600
66,880,5.0,1381363200
66,881,5.0,1388707200
66,882,4.0,1388707200
66,883,5.0,1388707200
66,884,5.0,1388707200
66,217,1.0,1391990400
66,885,3.0,1393027200
66,886,4.0,1393027200
66,887,4.0,1393027200
66,888,3.0,1394064000
66,889,5.0,1396396800
66,890,4.0,1397779200
66,891,5.0,1397779200
66,892,2.0,1398038400
66,260,5.0,1398556800
67,899,5.0,1149379200
67,900,4.0,1179360000
67,901,5.0,1179792000
67,902,3.0,1183852800
67,903,3.0,1186272000
67,904,5.0,1192838400
67,905,3.0,1192838400
67,349,4.0,1193097600
67,906,5.0,1193443200
67,907,5.0,1193443200
67,908,2.0,1193529600
67,909,5.0,1194307200
67,734,5.0,1196121600
67,910,5.0,1201132800
67,911,5.0,1224115200
67,912,5.0,1231891200
67,689,5.0,1238025600
67,913,5.0,1241740800
67,914,4.0,1242259200
68,99,5.0,1374710400
68,923,5.0,1376006400
68,16,5.0,1379635200
68,924,3.0,1384214400
68,925,1.0,1390435200
68,926,4.0,1391126400
68,927,5.0,1391126400
68,928,4.0,1392076800
68,929,5.0,1392076800
68,930,4.0,1392076800
68,931,4.0,1392076800
69,916,4.0,1222300800
69,859,4.0,1230422400
69,937,5.0,1234310400
69,938,5.0,1246492800
69,762,3.0,1260576000
69,919,5.0,1283904000
69,939,3.0,1290297600
69,940,5.0,1306022400
69,941,3.0,1309478400
69,942,3.0,1310601600
69,943,5.0,1319328000
69,105,3.0,1322524800
69,944,5.0,1322611200
69,945,5.0,1325203200
69,946,4.0,1326758400
69,947,3.0,1339977600
69,712,5.0,1341619200
69,948,5.0,1344816000
69,949,4.0,1345507200
69,344,5.0,1351296000
69,950,5.0,1351296000
69,110,5.0,1351296000
69,862,5.0,1351296000
69,100,5.0,1353110400
69,951,5.0,1356307200
69,540,4.0,1356739200
69,952,5.0,1358985600
69,313,4.0,1358985600
69,953,3.0,1359331200
69,954,5.0,1359763200
69,955,5.0,1360800000
69,258,5.0,1360800000
69,956,4.0,1360800000
69,957,5.0,1363392000
69,335,4.0,1364169600
69,81,5.0,1364515200
69,958,5.0,1369440000
69,959,4.0,1370217600
69,960,3.0,1370995200
69,961,5.0,1376524800
69,962,3.0,1376697600
69,963,4.0,1377129600
69,964,3.0,1377734400
69,965,3.0,1379376000
69,966,4.0,1381622400
69,967,3.0,1383264000
69,968,5.0,1383955200
69,969,5.0,1386028800
69,321,5.0,1387065600
69,970,5.0,1387756800
69,971,5.0,1387843200
69,972,5.0,1388707200
70,986,4.0,1356307200
70,987,4.0,1377043200
70,988,2.0,1377388800
70,989,5.0,1377388800
70,990,4.0,1377734400
70,991,4.0,1378166400
70,992,5.0,1378252800
70,993,4.0,1378598400
70,444,2.0,1378598400
70,994,2.0,1378684800
70,995,5.0,1379116800
71,999,5.0,1240531200
71,1000,5.0,1366761600
71,1001,4.0,1381104000
71,402,3.0,1391904000
71,399,4.0,1391904000
71,401,2.0,1391990400
71,398,5.0,1391990400
72,1003,5.0,1334620800
72,99,5.0,1383523200
72,924,5.0,1385942400
72,1004,5.0,1387238400
72,1005,5.0,1387238400
72,1006,5.0,1391299200
72,972,5.0,1391990400
72,77,5.0,1394755200
72,1007,5.0,1395532800
72,1008,5.0,1395532800
72,1009,5.0,1396828800
73,1014,5.0,1361836800
73,664,4.0,1363219200
73,821,5.0,1365811200
73,1015,4.0,1373760000
73,1016,3.0,1381708800
73,1017,5.0,1383177600
73,290,5.0,1383177600
73,206,5.0,1397606400
74,1018,4.0,1362096000
74,1019,3.0,1362096000
74,670,4.0,1369785600
74,258,5.0,1369785600
74,879,5.0,1377734400
74,112,5.0,1383091200
74,218,5.0,1389398400
74,343,5.0,1392249600
75,1022,2.0,1340236800
75,1023,5.0,1353542400
75,110,5.0,1356048000
75,1024,4.0,1361145600
75,1025,3.0,1361145600
75,1026,5.0,1362441600
75,478,3.0,1363996800
76,704,5.0,1224979200
76,1030,5.0,1243209600
76,476,5.0,1250985600
76,103,5.0,1289088000
76,643,5.0,1295481600
76,1031,4.0,1313020800
76,1032,5.0,1332806400
76,1033,5.0,1351987200
76,166,5.0,1354147200
77,1036,5.0,1387238400
77,482,5.0,1387238400
77,1037,5.0,1388880000
77,1038,5.0,1388880000
77,1039,5.0,1388880000
77,365,5.0,1388880000
77,1040,5.0,1389225600
78,382,4.0,1352851200
78,1041,5.0,1357862400
78,306,2.0,1363651200
78,1042,4.0,1378425600
78,1043,5.0,1378684800
78,141,3.0,1378944000
78,1044,4.0,1385683200
78,1045,3.0,1395100800
79,308,5.0,1363046400
79,1049,5.0,1372204800
79,1050,5.0,1372204800
79,1051,5.0,1373587200
79,1052,5.0,1374883200
79,1053,5.0,1376179200
79,1054,4.0,1377561600
79,1055,1.0,1377561600
79,1056,4.0,1377561600
79,697,5.0,1380153600
80,1062,3.0,1390348800
80,1063,1.0,1390348800
80,1064,4.0,1390348800
80,1065,3.0,1391472000
80,1066,4.0,1393804800
80,841,5.0,1394582400
80,1067,4.0,1395273600
80,1068,4.0,1398729600
81,54,5.0,1186617600
81,858,5.0,1190160000
81,1073,5.0,1190505600
81,918,5.0,1194393600
81,78,5.0,1195948800
81,707,3.0,1199750400
81,910,5.0,1207180800
81,704,5.0,1211846400
81,1074,5.0,1218067200
81,1075,4.0,1220054400
81,349,3.0,1224288000
81,940,5.0,1225238400
81,911,5.0,1231804800
81,1076,5.0,1233446400
81,1077,5.0,1241740800
81,1078,4.0,1242864000
81,473,4.0,1242864000
81,1079,4.0,1250899200
81,689,5.0,1252627200
81,920,4.0,1253836800
81,1080,4.0,1267747200
81,1081,5.0,1273708800
81,1082,4.0,1277596800
81,1083,2.0,1284595200
81,1084,2.0,1289174400
81,912,5.0,1305331200
81,1085,4.0,1307145600
81,712,4.0,1323129600
81,1086,2.0,1325030400
81,1087,4.0,1329955200
81,1088,2.0,1332633600
81,456,2.0,1336348800
81,1089,4.0,1338249600
81,1090,3.0,1343433600
81,1091,3.0,1344211200
81,458,3.0,1354060800
81,1092,1.0,1360713600
82,1098,1.0,1353369600
82,1099,1.0,1368489600
82,1100,3.0,1368489600
82,1101,5.0,1368489600
82,265,1.0,1368489600
82,1102,2.0,1368489600
82,535,3.0,1368489600
83,689,5.0,1341964800
83,284,4.0,1366329600
83,1105,5.0,1367625600
83,1106,5.0,1371686400
83,141,3.0,1377734400
83,111,5.0,1377734400
83,922,4.0,1386806400
83,1107,5.0,1386806400
83,696,4.0,1389657600
83,1108,4.0,1390435200
83,1109,5.0,1390780800
83,1110,3.0,1392508800
83,1111,3.0,1392508800
84,1115,2.0,1351814400
84,1116,4.0,1356739200
84,1117,2.0,1358294400
84,1118,4.0,1358640000
84,1119,4.0,1358899200
84,1120,3.0,1362787200
84,1121,3.0,1363478400
84,1122,3.0,1363478400
84,1123,5.0,1363651200
84,314,4.0,1373155200
84,458,3.0,1375401600
84,1124,3.0,1376006400
84,1125,1.0,1376524800
84,1126,3.0,1377475200
84,1127,1.0,1377475200
84,1128,3.0,1377907200
84,1129,3.0,1378252800
84,1130,4.0,1379116800
85,113,5.0,1373846400
85,1138,5.0,1376524800
85,1139,4.0,1377734400
85,82,5.0,1377734400
85,1140,4.0,1377734400
85,48,5.0,1377734400
85,1141,5.0,1381708800
85,332,5.0,1381708800
85,33,5.0,1381708800
85,55,5.0,1381708800
86,57,2.0,1373932800
86,1144,4.0,1376524800
86,1145,5.0,1377561600
86,1146,3.0,1381104000
86,1147,4.0,1382400000
86,1148,4.0,1382572800
86,1149,4.0,1382572800
86,1150,4.0,1383782400
86,1151,5.0,1383868800
86,641,5.0,1384214400
86,1152,4.0,1384214400
86,1153,3.0,1384214400
86,1154,5.0,1384214400
86,1155,4.0,1384214400
87,1162,2.0,1346889600
87,788,3.0,1349481600
87,1163,3.0,1352073600
87,1033,3.0,1352073600
87,1164,5.0,1352073600
87,1142,2.0,1353542400
87,1030,4.0,1364169600
88,1166,5.0,1363824000
88,1004,5.0,1366329600
88,81,5.0,1367625600
88,1167,4.0,1370390400
88,862,5.0,1377129600
88,553,5.0,1378252800
88,1168,5.0,1379548800
89,1171,4.0,1330732800
89,1172,3.0,1330732800
89,1173,3.0,1333929600
89,139,5.0,1350432000
89,1174,4.0,1350432000
89,1170,4.0,1363219200
89,259,3.0,1377820800
89,69,3.0,1385596800
89,1175,1.0,1388275200
90,544,5.0,1368489600
90,1179,5.0,1383091200
90,324,5.0,1389139200
90,1180,5.0,1389830400
90,537,5.0,1393372800
90,285,5.0,1394064000
90,1181,5.0,1395446400
90,1182,5.0,1396137600
90,1183,5.0,1398211200
91,1187,4.0,1363219200
91,1076,5.0,1369785600
91,644,5.0,1371081600
91,1188,4.0,1371081600
91,1189,5.0,1372550400
91,1190,5.0,1376352000
91,1191,3.0,1379030400
91,1192,4.0,1381708800
91,1193,5.0,1383091200
91,1194,5.0,1383091200
91,1195,5.0,1384387200
91,313,4.0,1391299200
91,489,4.0,1393372800
91,1196,4.0,1393372800
92,1200,5.0,1369440000
92,956,4.0,1369440000
92,262,5.0,1369440000
92,844,5.0,1389484800
92,672,5.0,1389484800
92,1063,4.0,1392249600
92,1201,5.0,1392249600
93,1203,5.0,1322179200
93,891,5.0,1346803200
93,889,5.0,1346889600
93,1204,5.0,1349136000
93,1205,5.0,1357171200
93,110,5.0,1357171200
93,1206,5.0,1358553600
93,952,5.0,1358553600
93,788,5.0,1358553600
94,1210,5.0,1343001600
94,1211,3.0,1343001600
94,1212,5.0,1359849600
94,288,5.0,1363824000
94,1213,5.0,1363824000
94,1214,5.0,1371168000
94,879,5.0,1391126400
95,326,5.0,1353974400
95,662,3.0,1353974400
95,1219,4.0,1353974400
95,1163,5.0,1362960000
95,1220,5.0,1368662400
95,1221,4.0,1368748800
95,1222,3.0,1368748800
95,1223,4.0,1369872000
96,797,5.0,1371513600
96,798,5.0,1371513600
96,799,5.0,1371513600
96,801,5.0,1371513600
96,802,5.0,1371513600
96,803,5.0,1371513600
96,804,5.0,1371513600
96,602,5.0,1372377600
96,800,5.0,1372377600
96,1226,5.0,1372377600
96,1227,5.0,1372377600
97,1234,5.0,1190937600
97,1123,4.0,1349827200
97,1235,3.0,1349827200
97,1236,2.0,1349827200
97,1237,3.0,1350345600
97,75,4.0,1350345600
